TPU_ID,YEAR,nearest_mtr_distance,nearest_mtr_station,nearest_mtr_lat,nearest_mtr_lon,mtr_stations_count,has_mtr_station,mtr_proximity_category,within_500m_buffer,within_1000m_buffer,within_2000m_buffer,year
324,2011,157.75697976239238,Tsuen Wan,22.3736,114.1178,0,False,Very Close (<500m),True,True,True,2011
298,2011,526.0671165629245,Yau Tong,22.2979,114.2371,0,False,Close (500-1000m),True,True,True,2011
298,2011,379.53885371269257,Yau Tong,22.2979,114.2371,0,False,Very Close (<500m),True,True,True,2011
298,2011,518.9572152589845,Yau Tong,22.2979,114.2371,0,False,Close (500-1000m),True,True,True,2011
298,2011,668.229542498995,Yau Tong,22.2979,114.2371,0,False,Close (500-1000m),False,True,True,2011
298,2011,1031.2313869064908,Yau Tong,22.2979,114.2371,0,False,Moderate (1-2km),False,True,True,2011
310,2011,2420.6242989199823,Tsuen Wan station,22.373698,114.117726,0,False,Far (>2km),False,True,True,2011
310,2011,3370.7100292450427,Tai Wo Hau,22.371129,114.126303,0,False,Far (>2km),False,False,True,2011
424,2011,713.7003248362645,Tuen Mun,22.394156,113.973948,0,False,Close (500-1000m),False,True,True,2011
510,2011,1904.270762221721,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,False,True,2011
294,2011,187.50498950749295,Kwun Tong,22.311559,114.227765,0,False,Very Close (<500m),True,True,True,2011
294,2011,86.18728943745396,Kwun Tong,22.311559,114.227765,1,True,Very Close (<500m),True,True,True,2011
294,2011,266.4381192790225,Kwun Tong,22.311559,114.227765,0,False,Very Close (<500m),True,True,True,2011
294,2011,558.799441867687,Kwun Tong,22.311559,114.227765,0,False,Close (500-1000m),False,True,True,2011
350,2011,1223.606117003466,Tsing Yi,22.360206,114.107587,0,False,Moderate (1-2km),False,False,True,2011
350,2011,882.3141341127988,Tsing Yi,22.360206,114.107587,0,False,Close (500-1000m),False,True,True,2011
350,2011,983.9537944289956,Tsing Yi,22.360206,114.107587,0,False,Close (500-1000m),False,True,True,2011
291,2011,484.8616185844577,Kowloon Bay,22.3235,114.2141,0,False,Very Close (<500m),True,True,True,2011
542,2011,1678.861908505538,Lok Ma Chau,22.5144,114.0657,0,False,Moderate (1-2km),False,False,True,2011
542,2011,1761.8930689527592,Lok Ma Chau,22.5144,114.0657,0,False,Moderate (1-2km),False,False,True,2011
545,2011,824.4866671999235,Kwu Tung,22.50752,114.09962,0,False,Close (500-1000m),True,True,True,2011
545,2011,1451.1355066797069,Kwu Tung,22.50752,114.09962,0,False,Moderate (1-2km),False,True,True,2011
522,2011,3987.1489509029993,Yuen Long,22.4461,114.0352,0,False,Far (>2km),False,False,False,2011
542,2011,1945.152001850158,Lok Ma Chau,22.5144,114.0657,0,False,Moderate (1-2km),False,False,True,2011
325,2011,542.0187940057939,Tai Wo Hau,22.371129,114.126303,0,False,Close (500-1000m),True,True,True,2011
325,2011,859.1286441389746,Tai Wo Hau,22.371129,114.126303,0,False,Close (500-1000m),False,True,True,2011
280,2011,451.864908807136,Choi Hung,22.334161,114.210289,0,False,Very Close (<500m),True,True,True,2011
280,2011,554.798933035227,Choi Hung,22.334161,114.210289,0,False,Close (500-1000m),True,True,True,2011
324,2011,202.00506050542208,Tsuen Wan station,22.373698,114.117726,0,False,Very Close (<500m),True,True,True,2011
271,2011,738.8180006791195,Mong Kok East,22.3222,114.1728,0,False,Close (500-1000m),False,True,True,2011
271,2011,927.7839311776626,Mong Kok East,22.3222,114.1728,0,False,Close (500-1000m),False,True,True,2011
271,2011,967.4972882863992,Sung Wong Toi,22.326139,114.190407,0,False,Close (500-1000m),False,True,True,2011
271,2011,969.3979346387766,Mong Kok East,22.3222,114.1728,0,False,Close (500-1000m),False,True,True,2011
271,2011,563.4356513053754,Sung Wong Toi,22.326139,114.190407,0,False,Close (500-1000m),True,True,True,2011
351,2011,2513.4060054986994,Tsing Yi,22.360206,114.107587,0,False,Far (>2km),False,False,False,2011
434,2011,6543.729669462564,AsiaWorld–Expo,22.321988,113.942221,0,False,Far (>2km),False,False,False,2011
510,2011,2651.25526286744,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2011
510,2011,2589.1053776019226,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,True,2011
511,2011,1132.5252293364142,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,True,True,2011
511,2011,1146.1145848710498,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,True,True,2011
321,2011,945.4803056787024,Tai Wo Hau,22.371129,114.126303,0,False,Close (500-1000m),False,True,True,2011
322,2011,1422.4629815734231,Tsuen Wan station,22.373698,114.117726,0,False,Moderate (1-2km),False,False,True,2011
327,2011,806.3093580454528,Mei Foo,22.336907,114.140573,0,False,Close (500-1000m),True,True,True,2011
425,2011,694.4858315742603,Tuen Mun,22.394156,113.973948,0,False,Close (500-1000m),True,True,True,2011
243,2011,184.2178767471944,Ho Man Tin,22.308953,114.181612,0,False,Very Close (<500m),True,True,True,2011
243,2011,207.4981375798417,Ho Man Tin,22.308953,114.181612,0,False,Very Close (<500m),True,True,True,2011
326,2011,421.8523334052624,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2011
326,2011,342.2447896347524,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2011
326,2011,352.93030324260553,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2011
326,2011,124.56908554303,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2011
326,2011,343.44986012511816,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2011
326,2011,307.940875801978,Tai Wo Hau,22.371129,114.126303,0,False,Very Close (<500m),True,True,True,2011
326,2011,136.70812021612005,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2011
297,2011,689.5564832553683,Lam Tin,22.305367,114.234261,0,False,Close (500-1000m),True,True,True,2011
298,2011,412.4042731902103,Yau Tong,22.2979,114.2371,0,False,Very Close (<500m),True,True,True,2011
298,2011,112.14527540534507,Yau Tong,22.2979,114.2371,1,True,Very Close (<500m),True,True,True,2011
298,2011,140.7453223878781,Yau Tong,22.2979,114.2371,0,False,Very Close (<500m),True,True,True,2011
298,2011,421.3232244876176,Yau Tong,22.2979,114.2371,0,False,Very Close (<500m),True,True,True,2011
298,2011,448.0781765218408,Yau Tong,22.2979,114.2371,0,False,Very Close (<500m),True,True,True,2011
295,2011,566.0173580906719,Kwun Tong,22.311559,114.227765,0,False,Close (500-1000m),False,True,True,2011
295,2011,435.96955182378656,Kwun Tong,22.311559,114.227765,0,False,Very Close (<500m),True,True,True,2011
295,2011,286.4170854893071,Kwun Tong,22.311559,114.227765,0,False,Very Close (<500m),True,True,True,2011
298,2011,342.2320401428923,Yau Tong,22.2979,114.2371,0,False,Very Close (<500m),True,True,True,2011
298,2011,377.67862277513547,Yau Tong,22.2979,114.2371,0,False,Very Close (<500m),True,True,True,2011
272,2011,671.6438509675205,Kowloon Tong,22.336809,114.177245,0,False,Close (500-1000m),False,True,True,2011
272,2011,807.3760867343301,Lok Fu,22.338,114.1871,0,False,Close (500-1000m),False,True,True,2011
323,2011,1450.315634820591,Tsuen Wan station,22.373698,114.117726,0,False,Moderate (1-2km),False,False,True,2011
323,2011,1642.8653291683097,Tsuen Wan station,22.373698,114.117726,0,False,Moderate (1-2km),False,False,True,2011
425,2011,738.9141815967247,Tuen Mun,22.394156,113.973948,0,False,Close (500-1000m),False,True,True,2011
425,2011,1214.251731347728,Tuen Mun,22.394156,113.973948,0,False,Moderate (1-2km),False,True,True,2011
425,2011,1462.9958888286344,Tuen Mun,22.394156,113.973948,0,False,Moderate (1-2km),False,False,True,2011
425,2011,1495.2968401904266,Tuen Mun,22.394156,113.973948,0,False,Moderate (1-2km),False,False,True,2011
425,2011,1333.2526443015718,Tuen Mun,22.394156,113.973948,0,False,Moderate (1-2km),False,False,True,2011
326,2011,533.2381813243736,Kwai Fong,22.3569,114.1279,0,False,Close (500-1000m),True,True,True,2011
334,2011,3224.308045486316,Tsing Yi,22.360206,114.107587,0,False,Far (>2km),False,False,False,2011
350,2011,1257.4704041627233,Tsing Yi,22.360206,114.107587,0,False,Moderate (1-2km),False,False,True,2011
350,2011,1278.9434611599431,Tsing Yi,22.360206,114.107587,0,False,Moderate (1-2km),False,False,True,2011
350,2011,1105.1138825799396,Tsing Yi,22.360206,114.107587,0,False,Moderate (1-2km),False,True,True,2011
351,2011,687.8852193294459,Tsing Yi,22.360206,114.107587,0,False,Close (500-1000m),True,True,True,2011
351,2011,972.1660451342838,Tsing Yi,22.360206,114.107587,0,False,Close (500-1000m),False,True,True,2011
324,2011,246.24829873519735,Tsuen Wan,22.3736,114.1178,0,False,Very Close (<500m),True,True,True,2011
324,2011,328.8050274405738,Tsuen Wan,22.3736,114.1178,0,False,Very Close (<500m),True,True,True,2011
335,2011,4474.942307284546,Sunny Bay,22.33285,114.028222,0,False,Far (>2km),False,False,False,2011
335,2011,5012.707859957109,Tsing Yi,22.360206,114.107587,0,False,Far (>2km),False,False,False,2011
293,2011,1245.2925856686752,Kwun Tong,22.311559,114.227765,0,False,Moderate (1-2km),False,False,True,2011
293,2011,993.2194462256504,Kwun Tong,22.311559,114.227765,0,False,Close (500-1000m),False,True,True,2011
293,2011,1308.663301799272,Kwun Tong,22.311559,114.227765,0,False,Moderate (1-2km),False,False,True,2011
294,2011,954.8127630895452,Ngau Tau Kok,22.3154,114.2193,0,False,Close (500-1000m),False,True,True,2011
294,2011,922.0703782758716,Kwun Tong,22.311559,114.227765,0,False,Close (500-1000m),False,True,True,2011
294,2011,792.6113822234269,Kwun Tong,22.311559,114.227765,0,False,Close (500-1000m),False,True,True,2011
296,2011,1760.9382827654144,Kwun Tong,22.311559,114.227765,0,False,Moderate (1-2km),False,False,True,2011
743,2011,23031.211156047724,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2011
545,2011,238.47212634052224,Kwu Tung,22.50752,114.09962,0,False,Very Close (<500m),True,True,True,2011
527,2011,1484.6859174704673,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,False,True,2011
527,2011,235.06108488669057,Long Ping,22.449302,114.027269,0,False,Very Close (<500m),True,True,True,2011
527,2011,1014.6830201260432,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,True,True,2011
527,2011,1162.610133409445,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,True,True,2011
527,2011,1272.8527578406515,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,False,True,2011
813,2011,9820.767253532484,Hang Hau,22.3156,114.2644,0,False,Far (>2km),False,False,False,2011
813,2011,10421.067013338992,Hang Hau,22.3156,114.2644,0,False,Far (>2km),False,False,False,2011
813,2011,9653.05082584504,Hang Hau,22.3156,114.2644,0,False,Far (>2km),False,False,False,2011
758,2011,522.5232662647932,MTR stations,22.383069,114.187757,0,False,Close (500-1000m),True,True,True,2011
528,2011,2053.841756985698,Long Ping,22.449302,114.027269,0,False,Far (>2km),False,False,True,2011
531,2011,2318.939515066547,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
521,2011,790.6689202395985,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True,2011
533,2011,4165.7696485450915,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
533,2011,3150.05907590181,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
533,2011,4714.055623271688,Tsuen Wan station,22.373698,114.117726,0,False,Far (>2km),False,False,False,2011
652,2011,10926.972193704922,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
652,2011,10655.553291241004,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
652,2011,9634.581788673897,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
634,2011,4589.1889275761705,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
634,2011,2647.303141646356,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
652,2011,8548.20786510985,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
652,2011,8103.745693522538,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
629,2011,1630.6066220681853,Lo Wu,22.5283,114.1134,0,False,Moderate (1-2km),False,False,True,2011
629,2011,1523.1802101864455,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,False,True,2011
634,2011,1019.2713132707704,Fanling,22.490627,114.139289,0,False,Moderate (1-2km),False,True,True,2011
641,2011,1960.097707427193,Lo Wu,22.5283,114.1134,0,False,Moderate (1-2km),False,False,True,2011
641,2011,3364.3756417210243,Lo Wu,22.5283,114.1134,0,False,Far (>2km),False,False,False,2011
629,2011,1678.5946439782288,Lo Wu,22.5283,114.1134,0,False,Moderate (1-2km),False,False,True,2011
634,2011,1830.2917789258452,Fanling,22.490627,114.139289,0,False,Moderate (1-2km),False,False,True,2011
722,2011,3743.373616402579,Tai Wo,22.4511,114.1611,0,False,Far (>2km),False,False,False,2011
624,2011,846.8675421190537,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True,2011
624,2011,935.580220880803,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True,2011
624,2011,891.9174381183789,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True,2011
546,2011,1230.1023934133177,Kwu Tung,22.50752,114.09962,0,False,Moderate (1-2km),False,True,True,2011
624,2011,1287.7279012573815,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,True,True,2011
533,2011,3757.081717067198,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
533,2011,3790.7998112191262,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
523,2011,1460.6407574294606,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,False,True,2011
514,2011,2469.2191289194084,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2011
514,2011,2804.3508308132464,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2011
519,2011,2320.7448023761312,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,True,2011
531,2011,3730.238937049706,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
531,2011,1780.3945317054995,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,True,True,2011
514,2011,3303.890184896036,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2011
541,2011,2690.628499337214,Yuen Long,22.4461,114.0352,0,False,Far (>2km),False,False,True,2011
543,2011,3610.9842176444263,Kwu Tung,22.50752,114.09962,0,False,Far (>2km),False,False,False,2011
533,2011,2564.2667457184716,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
533,2011,2678.1676040384227,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
533,2011,2984.6101127439115,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
519,2011,1057.2058880763998,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,True,True,2011
541,2011,3838.641399324124,Yuen Long,22.4461,114.0352,0,False,Far (>2km),False,False,False,2011
519,2011,1788.1988265877656,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,False,True,2011
523,2011,857.4298994967763,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),False,True,True,2011
524,2011,269.9878324182268,Long Ping,22.449302,114.027269,0,False,Very Close (<500m),True,True,True,2011
524,2011,289.2017080015435,Long Ping,22.449302,114.027269,0,False,Very Close (<500m),True,True,True,2011
524,2011,344.41149213340236,Long Ping,22.449302,114.027269,0,False,Very Close (<500m),True,True,True,2011
524,2011,463.3045337551893,Long Ping,22.449302,114.027269,0,False,Very Close (<500m),True,True,True,2011
814,2011,11682.46539004107,Hang Hau,22.3156,114.2644,0,False,Far (>2km),False,False,False,2011
820,2011,3825.9755662427856,Choi Hung,22.334161,114.210289,0,False,Far (>2km),False,False,False,2011
822,2011,5323.54938487439,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2011
814,2011,11349.6200379498,Hang Hau,22.3156,114.2644,0,False,Far (>2km),False,False,False,2011
814,2011,11690.469814526765,Hang Hau,22.3156,114.2644,0,False,Far (>2km),False,False,False,2011
728,2011,3140.2242575337277,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2011
732,2011,1981.4523922307571,Racecourse,22.400476,114.202899,0,False,Moderate (1-2km),False,False,True,2011
722,2011,2075.6044980161823,Tai Po Market,22.4446,114.1706,0,False,Far (>2km),False,False,True,2011
522,2011,3636.400993172482,Yuen Long,22.4461,114.0352,0,False,Far (>2km),False,False,False,2011
524,2011,618.4338920887028,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2011
524,2011,614.889491898475,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2011
652,2011,7712.0826333136865,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
652,2011,7581.948825669488,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
653,2011,12056.608989590315,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
521,2011,882.4146853922101,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True,2011
521,2011,723.8437820070803,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True,2011
722,2011,3281.2965544515428,Tai Po Market,22.4446,114.1706,0,False,Far (>2km),False,False,False,2011
723,2011,398.4865730686634,Tai Wo,22.4511,114.1611,0,False,Very Close (<500m),True,True,True,2011
628,2011,1012.188259246244,Fanling,22.490627,114.139289,0,False,Moderate (1-2km),False,True,True,2011
628,2011,1045.371389483642,Fanling,22.490627,114.139289,0,False,Moderate (1-2km),False,True,True,2011
623,2011,1416.9584483301396,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,False,True,2011
624,2011,598.2442186126693,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True,2011
624,2011,361.88659005781017,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,544.4017119132443,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True,2011
624,2011,521.6167992650619,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True,2011
624,2011,485.6132745511793,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,441.5710505716945,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
524,2011,421.8643236167954,Yuen Long,22.4461,114.0352,0,False,Very Close (<500m),True,True,True,2011
524,2011,477.3854549472156,Long Ping,22.449302,114.027269,0,False,Very Close (<500m),True,True,True,2011
524,2011,411.4177895178205,Long Ping,22.449302,114.027269,0,False,Very Close (<500m),True,True,True,2011
524,2011,494.1643253234129,Long Ping,22.449302,114.027269,0,False,Very Close (<500m),True,True,True,2011
531,2011,2560.639418519646,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
531,2011,2423.6040974158627,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
531,2011,2136.486647487643,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,True,2011
514,2011,3730.07239935982,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2011
726,2011,700.1751220849264,Tai Wo,22.4511,114.1611,0,False,Close (500-1000m),True,True,True,2011
524,2011,562.2140364560091,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),True,True,True,2011
524,2011,695.2029955195429,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),False,True,True,2011
524,2011,603.2591806880441,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),True,True,True,2011
524,2011,490.7758663094775,Yuen Long,22.4461,114.0352,0,False,Very Close (<500m),True,True,True,2011
524,2011,702.5058339110377,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),False,True,True,2011
524,2011,300.9590799811034,Yuen Long,22.4461,114.0352,0,False,Very Close (<500m),True,True,True,2011
524,2011,476.5413317221853,Yuen Long,22.4461,114.0352,0,False,Very Close (<500m),True,True,True,2011
524,2011,396.37341400549406,Yuen Long,22.4461,114.0352,0,False,Very Close (<500m),True,True,True,2011
628,2011,1136.3687535185577,Fanling,22.490627,114.139289,0,False,Moderate (1-2km),False,True,True,2011
628,2011,889.6654098872573,Fanling,22.490627,114.139289,0,False,Close (500-1000m),False,True,True,2011
628,2011,402.0790020779859,Fanling,22.490627,114.139289,0,False,Very Close (<500m),True,True,True,2011
629,2011,1302.4730820651544,Lo Wu,22.5283,114.1134,0,False,Moderate (1-2km),False,False,True,2011
621,2011,1679.6314133992228,Fanling,22.490627,114.139289,0,False,Moderate (1-2km),False,False,True,2011
532,2011,1966.7716135861951,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,False,True,2011
532,2011,1528.9984204794523,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,False,True,2011
542,2011,2122.3217673983354,Lok Ma Chau,22.5144,114.0657,0,False,Far (>2km),False,False,True,2011
542,2011,1719.9244275057604,Kwu Tung,22.50752,114.09962,0,False,Moderate (1-2km),False,False,True,2011
542,2011,2972.2305758808707,Lok Ma Chau,22.5144,114.0657,0,False,Far (>2km),False,False,False,2011
542,2011,2717.198811169079,Lok Ma Chau,22.5144,114.0657,0,False,Far (>2km),False,False,True,2011
726,2011,631.8929835507403,Tai Wo,22.4511,114.1611,0,False,Close (500-1000m),False,True,True,2011
628,2011,1223.254817504491,Fanling,22.490627,114.139289,0,False,Moderate (1-2km),False,True,True,2011
628,2011,862.2378918968861,Fanling,22.490627,114.139289,0,False,Close (500-1000m),False,True,True,2011
624,2011,135.4583662655375,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,74.0636606766116,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,317.3565402062389,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,337.3623174283206,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,166.4488770444795,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,443.8700101867306,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,479.6725928743136,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,361.4879299946179,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,439.7866649846745,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,339.0729383147264,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True,2011
624,2011,574.5799417667541,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True,2011
533,2011,4503.964281309352,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
542,2011,3831.884834031054,Lok Ma Chau,22.5144,114.0657,0,False,Far (>2km),False,False,False,2011
517,2011,1031.036471958149,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,True,True,2011
517,2011,861.2632009068369,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),True,True,True,2011
517,2011,1574.6639518104118,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,False,True,2011
531,2011,2743.132165231437,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
531,2011,3711.818528806355,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
514,2011,3172.3257823601225,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2011
514,2011,3882.3364019251135,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2011
521,2011,1189.197221085068,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,False,True,2011
521,2011,952.0478361220232,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True,2011
814,2011,10690.312452057711,Hang Hau,22.3156,114.2644,0,False,Far (>2km),False,False,False,2011
814,2011,10770.512700801968,Hang Hau,22.3156,114.2644,0,False,Far (>2km),False,False,False,2011
814,2011,10709.240820274106,Hang Hau,22.3156,114.2644,0,False,Far (>2km),False,False,False,2011
726,2011,941.8048134891944,Tai Wo,22.4511,114.1611,0,False,Close (500-1000m),False,True,True,2011
726,2011,847.9169878974812,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True,2011
726,2011,1183.776348196126,Tai Po Market,22.4446,114.1706,0,False,Moderate (1-2km),False,False,True,2011
729,2011,2082.983735139478,Tai Po Market,22.4446,114.1706,0,False,Far (>2km),False,False,True,2011
652,2011,9781.720052759949,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
532,2011,3373.8294886020617,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
532,2011,3815.336374069695,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
532,2011,4590.195543994236,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2011
513,2011,3048.196268334554,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2011
527,2011,1594.7258752773764,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,False,True,2011
652,2011,10016.08579958436,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
652,2011,10339.0975218015,Fanling,22.490627,114.139289,0,False,Far (>2km),False,False,False,2011
528,2011,1412.8078608018109,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,True,True,2011
528,2011,1525.8361578633435,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,False,True,2011
722,2011,924.414013669418,Tai Wo,22.4511,114.1611,0,False,Close (500-1000m),False,True,True,2011
758,2011,715.0532170774303,MTR stations,22.383069,114.187757,0,False,Close (500-1000m),True,True,True,2011
728,2011,5634.522430224544,Ma On Shan,22.4247,114.2316,0,False,Far (>2km),False,False,False,2011
519,2011,1343.6371367337465,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,False,True,2011
519,2011,1632.8794082896309,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,False,True,2011
723,2011,792.7800888408148,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True,2011
726,2011,859.5559176424296,Tai Wo,22.4511,114.1611,0,False,Close (500-1000m),False,True,True,2011
726,2011,942.4124406000312,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True,2011
726,2011,899.4546260823613,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True,2011
726,2011,889.7649745392906,Tai Wo,22.4511,114.1611,0,False,Close (500-1000m),False,True,True,2011
726,2011,950.4207376993056,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True,2011
726,2011,747.5836716024529,Tai Wo,22.4511,114.1611,0,False,Close (500-1000m),False,True,True,2011
513,2011,3040.836448468111,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2011
434,2011,7922.954513101474,AsiaWorld–Expo,22.321988,113.942221,0,False,Far (>2km),False,False,False,2011
522,2011,3397.631230768157,Yuen Long,22.4461,114.0352,0,False,Far (>2km),False,False,False,2011
521,2011,1175.101269104391,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,True,True,2011
